Custid,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntSneakers,MntTShirts,MntRackets,MntWatches,MntHats,MntPremium_Brand,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,Complain,DepVar,Age,TimeAsCustomer,TotalCampaigns,PremBrandFan,TotalMnt,TotalPurchases,HighEducation,MaritalStatusLabel
70042276,Graduation,Together,0.5473942842363895,0.0,0.5,0.04040404040404041,0.5878423513694055,0.13043478260869565,0.3462308205470313,0.20224719101123595,0.15037593984962405,0.11328976034858389,0.15384615384615385,0.3793103448275862,0.5384615384615385,0.5714285714285714,0.4444444444444444,0,0,0,0,0,0,0,0.8727272727272726,1638,0.0,0,0.4727971614429332,0.6842105263157895,1,3
70043384,Graduation,Single,0.6000517263675158,0.0,0.5,0.04040404040404041,0.6265865063460254,0.2909698996655518,0.3955970647098065,0.29775280898876405,0.05263157894736842,0.1655773420479303,0.23076923076923078,0.4827586206896552,0.46153846153846156,0.5714285714285714,0.2777777777777778,0,1,0,0,1,0,0,0.3636363636363636,1285,0.5,0,0.5227675931401538,0.7368421052631579,1,2
70040612,Graduation,Married,0.3869002974266132,0.0,0.5,0.04040404040404041,0.1289245156980628,0.010033444816053512,0.01934623082054703,0.011235955056179775,0.007518796992481203,0.06535947712418301,0.15384615384615385,0.24137931034482757,0.3076923076923077,0.3571428571428571,0.38888888888888884,0,1,0,0,0,0,0,0.3636363636363636,1194,0.25,0,0.07510348905972798,0.42105263157894735,1,1
70019820,Master,Married,0.6436505883874304,0.0,0.0,0.04040404040404041,0.5257181028724115,0.2809364548494983,0.47831887925283517,0.28651685393258425,0.05263157894736842,0.09150326797385622,0.07692307692307693,0.27586206896551724,0.7692307692307693,0.6428571428571428,0.1111111111111111,0,0,0,0,0,0,0,0.6181818181818182,1556,0.0,0,0.5032525133057363,0.7105263157894737,1,1
70021984,Graduation,Single,0.3455321350058192,0.5,0.5,0.04040404040404041,0.02471609886439546,0.0,0.02134756504336224,0.011235955056179775,0.0037593984962406013,0.04575163398692811,0.15384615384615385,0.13793103448275862,0.23076923076923078,0.2857142857142857,0.38888888888888884,0,0,0,0,0,0,0,0.6000000000000001,1609,0.0,0,0.025724423418095804,0.2894736842105263,1,2
70032124,Master,Single,0.362698823225139,0.5,0.5,0.04040404040404041,0.15364061456245826,0.21070234113712374,0.19212808539026016,0.19101123595505617,0.13909774436090225,0.15032679738562094,0.9230769230769231,0.3448275862068965,0.3076923076923077,0.6428571428571428,0.5,0,0,0,0,0,0,0,0.3818181818181818,1653,0.0,0,0.22205795387344768,0.6052631578947368,1,2
70036028,Graduation,Together,0.2868227078753395,0.0,0.5,0.04040404040404041,0.06479625918503674,0.006688963210702341,0.04136090727151434,0.02247191011235955,0.007518796992481203,0.11764705882352942,0.15384615384615385,0.24137931034482757,0.23076923076923078,0.2857142857142857,0.38888888888888884,0,0,0,0,0,0,0,0.7818181818181817,1135,0.0,0,0.06386753400354821,0.368421052631579,1,3
70028236,Graduation,Single,0.4370231475494633,0.5,0.5,0.04040404040404041,0.08750835003340014,0.07692307692307693,0.03535690460306871,0.0,0.018796992481203006,0.052287581699346414,0.3076923076923077,0.24137931034482757,0.23076923076923078,0.3571428571428571,0.38888888888888884,0,0,0,0,0,0,0,0.6181818181818182,1294,0.0,0,0.06918982850384389,0.39473684210526316,1,2
70032580,Graduation,Single,0.6585025216604163,0.0,0.0,0.04040404040404041,0.44154976619906483,0.35785953177257523,0.7698465643762508,0.5449438202247191,0.6691729323308271,0.10021786492374729,0.07692307692307693,0.3448275862068965,0.6153846153846154,0.3571428571428571,0.2222222222222222,0,0,1,1,0,0,1,0.3454545454545455,1496,0.5,0,0.71377882909521,0.6052631578947368,1,2
70031256,Graduation,Married,0.47317987844303633,0.0,0.5,0.04040404040404041,0.23780895123580495,0.1505016722408027,0.1934623082054703,0.09550561797752809,0.022556390977443608,0.034858387799564274,0.15384615384615385,0.24137931034482757,0.3076923076923077,0.9285714285714285,0.1111111111111111,0,0,0,0,0,0,0,0.4909090909090909,1093,0.0,0,0.21555292726197517,0.631578947368421,1,1
70018128,Graduation,Together,0.17643217380059484,0.5,0.0,0.04040404040404041,0.01068804275217101,0.006688963210702341,0.02801867911941294,0.016853932584269662,0.011278195488721804,0.06971677559912855,0.15384615384615385,0.1724137931034483,0.15384615384615385,0.2857142857142857,0.2777777777777778,0,0,0,0,0,0,0,0.41818181818181815,1300,0.0,0,0.027794204612655235,0.2894736842105263,1,3
70015608,Basic,Single,0.1778740462950989,0.5,0.5,0.04040404040404041,0.0033400133600534404,0.020066889632107024,0.00333555703802535,0.016853932584269662,0.0037593984962406013,0.008714596949891068,0.07692307692307693,0.13793103448275862,0.15384615384615385,0.21428571428571427,0.5,0,0,0,0,0,0,0,0.3636363636363636,1601,0.0,0,0.005322294500295683,0.23684210526315788,0,2
70007912,Basic,Together,0.13597568860726753,0.0,0.0,0.04040404040404041,0.0026720106880427524,0.1806020066889632,0.011340893929286189,0.05056179775280899,0.10526315789473684,0.026143790849673207,0.15384615384615385,0.2068965517241379,0.15384615384615385,0.2857142857142857,0.5,0,0,0,0,0,0,0,0.5636363636363637,1729,0.0,0,0.042874039030159676,0.3157894736842105,0,3
70036140,PhD,Together,0.26260183628604683,0.5,0.5,0.04040404040404041,0.013360053440213761,0.006688963210702341,0.01734489659773182,0.0,0.011278195488721804,0.04139433551198257,0.15384615384615385,0.1724137931034483,0.15384615384615385,0.2857142857142857,0.38888888888888884,0,0,0,0,0,0,1,0.8363636363636362,1470,0.0,0,0.019515079834417505,0.2894736842105263,1,3
70042968,2n Cycle,Married,0.5311716022242338,0.0,0.0,0.04040404040404041,0.3313293253173013,0.1605351170568562,0.8498999332888592,0.8932584269662921,0.18045112781954886,0.36383442265795213,0.15384615384615385,0.27586206896551724,0.38461538461538464,0.5,0.2222222222222222,0,0,0,1,0,0,0,0.3272727272727273,1716,0.25,0,0.6602602010644589,0.5263157894736842,1,1
70021444,Master,Together,0.3336738652528126,0.5,0.5,0.05050505050505051,0.004676018704074816,0.006688963210702341,0.01200800533689126,0.0056179775280898875,0.0037593984962406013,0.008714596949891068,0.07692307692307693,0.13793103448275862,0.23076923076923078,0.21428571428571427,0.3333333333333333,0,0,0,0,0,0,0,0.709090909090909,1538,0.0,0,0.007983441750443526,0.26315789473684215,1,3
70042816,Basic,Single,0.28463726884779517,0.5,0.0,0.05050505050505051,0.006680026720106881,0.026755852842809364,0.02401601067378252,0.11235955056179775,0.015037593984962405,0.09150326797385622,0.23076923076923078,0.2068965517241379,0.23076923076923078,0.2857142857142857,0.3333333333333333,0,0,0,0,0,0,0,0.2181818181818182,1120,0.0,0,0.034594914251921946,0.3421052631578947,0,2
70014236,Graduation,Together,0.5920600025863183,0.0,0.0,0.05050505050505051,0.5390781563126253,0.4816053511705686,0.8078719146097397,0.5842696629213483,0.3609022556390977,0.599128540305011,0.07692307692307693,0.3103448275862069,0.3076923076923077,0.8571428571428571,0.16666666666666666,0,1,0,1,0,0,1,0.41818181818181815,1594,0.5,0,0.8060319337670018,0.6578947368421052,1,3
70014476,2n Cycle,Single,0.5166752877279193,0.0,0.5,0.05050505050505051,0.3874415497661991,0.1505016722408027,0.22348232154769845,0.6179775280898876,0.22932330827067668,0.43137254901960786,0.15384615384615385,0.41379310344827586,0.38461538461538464,1.0,0.2777777777777778,0,0,0,0,0,0,0,0.7454545454545454,1492,0.0,0,0.40892962743938505,0.8157894736842105,1,2
70016420,2n Cycle,Single,0.727162808741756,0.5,0.5,0.05050505050505051,0.6693386773547094,0.588628762541806,0.22148098732488325,0.6685393258426966,0.0,0.49891067538126366,0.38461538461538464,0.27586206896551724,0.38461538461538464,0.3571428571428571,0.2777777777777778,0,0,0,0,0,0,0,0.4909090909090909,1458,0.0,0,0.5473092844470727,0.4736842105263158,1,2
70009888,Graduation,Single,0.5373205741626793,1.0,0.5,0.05050505050505051,0.5163660654642619,0.1605351170568562,0.21414276184122746,0.21348314606741572,0.03759398496240601,0.06100217864923748,0.9230769230769231,0.3793103448275862,0.38461538461538464,0.42857142857142855,0.38888888888888884,0,0,0,0,0,0,0,0.6181818181818182,1498,0.0,0,0.36102897693672387,0.5789473684210527,1,2
70019048,Graduation,Married,0.34828009828009826,0.5,0.0,0.05050505050505051,0.006012024048096193,0.0,0.00733822548365577,0.0,0.0,0.032679738562091505,0.07692307692307693,0.13793103448275862,0.15384615384615385,0.21428571428571427,0.2777777777777778,1,0,0,0,0,0,0,0.43636363636363634,1282,0.25,0,0.00827912477823773,0.23684210526315788,1,1
70023628,2n Cycle,Married,0.16846631320315528,0.5,0.0,0.05050505050505051,0.0020040080160320644,0.030100334448160536,0.00600400266844563,0.05056179775280899,0.045112781954887216,0.032679738562091505,0.15384615384615385,0.1724137931034483,0.15384615384615385,0.2857142857142857,0.38888888888888884,0,0,0,0,0,0,1,0.3636363636363636,1734,0.0,0,0.01833234772324069,0.2894736842105263,1,1
70038900,2n Cycle,Single,0.4640243113927324,0.0,0.5,0.05050505050505051,0.40480961923847697,0.6889632107023411,0.2515010006671114,0.2303370786516854,0.3872180451127819,0.3899782135076253,0.3076923076923077,0.41379310344827586,0.38461538461538464,0.42857142857142855,0.3333333333333333,0,0,0,0,0,0,0,0.6181818181818182,1624,0.0,0,0.4754583086930811,0.6052631578947368,1,2
70041196,2n Cycle,Married,0.22247510668563297,0.5,0.5,0.05050505050505051,0.009352037408149633,0.0,0.00933955970647098,0.0,0.0037593984962406013,0.008714596949891068,0.07692307692307693,0.13793103448275862,0.15384615384615385,0.2857142857142857,0.38888888888888884,0,0,0,0,0,0,0,0.3636363636363636,1323,0.0,0,0.007983441750443526,0.26315789473684215,1,1
70030192,2n Cycle,Divorced,0.3074679943100996,0.0,0.0,0.05050505050505051,0.01068804275217101,0.0,0.00133422281521014,0.0,0.0,0.017429193899782137,0.07692307692307693,0.13793103448275862,0.15384615384615385,0.21428571428571427,0.38888888888888884,0,0,0,0,0,0,0,0.7636363636363637,1307,0.0,0,0.005617977528089888,0.23684210526315788,1,0
70016100,Graduation,Together,0.2708521919048235,0.0,0.0,0.05050505050505051,0.04208416833667335,0.05016722408026756,0.06137424949966644,0.06179775280898876,0.12030075187969924,0.2069716775599129,0.07692307692307693,0.24137931034482757,0.23076923076923078,0.3571428571428571,0.38888888888888884,1,0,0,0,0,0,0,0.8181818181818181,1343,0.25,0,0.09846244825547014,0.39473684210526316,1,3
70039748,Master,Together,0.31569248674511835,0.5,0.5,0.05050505050505051,0.019372077488309956,0.0,0.00200133422281521,0.0,0.0,0.004357298474945534,0.07692307692307693,0.13793103448275862,0.15384615384615385,0.2857142857142857,0.38888888888888884,0,0,0,0,0,0,0,0.8727272727272726,1711,0.0,0,0.007983441750443526,0.26315789473684215,1,3
70037980,2n Cycle,Together,0.542971679813785,0.0,0.5,0.05050505050505051,0.36806947227788916,0.47157190635451507,0.4976651100733822,0.47752808988764045,0.4548872180451128,0.08496732026143791,0.23076923076923078,0.3448275862068965,0.46153846153846156,0.7142857142857142,0.2222222222222222,0,0,0,1,0,0,0,0.6000000000000001,1529,0.25,0,0.5313424009461857,0.6842105263157895,1,3
70037428,Graduation,Together,0.14074744601060388,0.0,0.0,0.05050505050505051,0.004008016032064129,0.020066889632107024,0.00133422281521014,0.028089887640449437,0.007518796992481203,0.04357298474945534,0.07692307692307693,0.10344827586206896,0.23076923076923078,0.21428571428571427,0.3333333333333333,1,0,0,0,0,0,1,0.3818181818181818,1662,0.25,0,0.010644589000591367,0.23684210526315788,1,3
70010964,Graduation,Divorced,0.2512026380447433,0.5,0.0,0.05050505050505051,0.016700066800267203,0.010033444816053512,0.02201467645096731,0.0056179775280898875,0.022556390977443608,0.02178649237472767,0.15384615384615385,0.2068965517241379,0.15384615384615385,0.2857142857142857,0.4444444444444444,0,0,0,0,0,0,0,0.3272727272727273,1230,0.0,0,0.02276759314015376,0.3157894736842105,1,0
70026240,Graduation,Together,0.2790314237682659,0.0,0.5,0.05050505050505051,0.05410821643286574,0.010033444816053512,0.02535023348899266,0.016853932584269662,0.011278195488721804,0.04575163398692811,0.23076923076923078,0.2068965517241379,0.23076923076923078,0.2857142857142857,0.38888888888888884,0,0,0,0,0,0,0,0.6727272727272726,1268,0.0,0,0.042874039030159676,0.3421052631578947,1,3
70011804,Master,Married,0.22086512349670243,0.5,0.0,0.05050505050505051,0.022044088176352707,0.006688963210702341,0.01400933955970647,0.0056179775280898875,0.007518796992481203,0.06100217864923748,0.07692307692307693,0.1724137931034483,0.23076923076923078,0.21428571428571427,0.4444444444444444,1,0,0,0,0,0,0,0.39999999999999997,1215,0.25,0,0.02424600827912478,0.2894736842105263,1,1
70011308,Master,Divorced,0.49641148325358847,0.0,0.5,0.05050505050505051,0.529058116232465,0.0,0.0800533689126084,0.0449438202247191,0.03007518796992481,0.20261437908496735,0.23076923076923078,0.4827586206896552,0.3076923076923077,0.7857142857142857,0.38888888888888884,1,0,0,0,0,0,1,0.6000000000000001,1693,0.25,0,0.30218805440567714,0.7631578947368421,1,0
70004348,PhD,Married,0.55323289796974,0.0,0.0,0.06060606060606061,0.35003340013360057,0.12709030100334448,0.6277518345563708,0.2584269662921348,0.19172932330827067,0.034858387799564274,0.07692307692307693,0.27586206896551724,0.7692307692307693,0.5,0.1111111111111111,0,0,0,1,0,0,0,0.6363636363636362,1124,0.25,0,0.4908338261383797,0.6578947368421052,1,1
70039648,2n Cycle,Single,0.699165912323807,0.0,0.0,0.06060606060606061,0.36873747494989983,0.431438127090301,0.5697131420947298,0.9606741573033708,0.12406015037593984,0.09803921568627452,0.07692307692307693,0.2068965517241379,0.3076923076923077,0.8571428571428571,0.05555555555555555,0,0,1,0,0,0,0,0.7818181818181817,1263,0.25,0,0.5351862803075104,0.5789473684210527,1,2
70025900,Basic,Married,0.18255528255528253,0.0,0.0,0.06060606060606061,0.01068804275217101,0.1806020066889632,0.02134756504336224,0.07865168539325842,0.23308270676691728,0.30718954248366015,0.07692307692307693,0.24137931034482757,0.23076923076923078,0.2857142857142857,0.4444444444444444,0,0,0,0,0,0,1,0.29090909090909095,1613,0.0,0,0.11058545239503254,0.368421052631579,0,1
70006708,PhD,Married,0.29447174447174446,0.5,0.0,0.06060606060606061,0.053440213760855046,0.010033444816053512,0.03202134756504336,0.011235955056179775,0.0037593984962406013,0.10239651416122006,0.3076923076923077,0.2068965517241379,0.15384615384615385,0.3571428571428571,0.3333333333333333,0,0,0,0,0,0,1,0.4909090909090909,1491,0.0,0,0.05174452986398581,0.3421052631578947,1,1
70040328,Basic,Together,0.08229018492176386,0.0,0.0,0.06060606060606061,0.0013360053440213762,0.016722408026755852,0.00333555703802535,0.056179775280898875,0.03007518796992481,0.04575163398692811,0.15384615384615385,0.1724137931034483,0.23076923076923078,0.21428571428571427,0.4444444444444444,0,0,0,0,0,0,0,0.6363636363636362,1429,0.0,0,0.015375517445298642,0.2894736842105263,0,3
70009624,Basic,Married,0.5180912970386654,0.0,0.5,0.06060606060606061,0.09018036072144289,0.030100334448160536,0.06937958639092728,0.20224719101123595,0.19172932330827067,0.034858387799564274,0.15384615384615385,0.24137931034482757,0.23076923076923078,0.5714285714285714,0.16666666666666666,0,0,0,0,0,0,0,0.5636363636363637,1095,0.0,0,0.11679479597871083,0.4736842105263158,0,1
70027788,Graduation,Divorced,0.3339066339066339,0.5,0.5,0.06060606060606061,0.005344021376085505,0.0,0.00800533689126084,0.0,0.0,0.02396514161220044,0.07692307692307693,0.13793103448275862,0.15384615384615385,0.21428571428571427,0.4444444444444444,0,0,0,0,0,0,0,0.5818181818181818,1283,0.0,0,0.007096392667060912,0.23684210526315788,1,0
70034776,Graduation,Single,0.2310034915298073,0.0,0.5,0.06060606060606061,0.11957247828991317,0.04013377926421405,0.08338892595063375,0.07303370786516854,0.041353383458646614,0.07407407407407408,0.38461538461538464,0.13793103448275862,0.3076923076923077,0.7142857142857142,0.1111111111111111,0,0,0,0,0,0,0,0.5454545454545454,1747,0.0,0,0.11176818450620936,0.4736842105263158,1,2
70030972,Graduation,Married,0.28249709039182724,1.0,0.0,0.06060606060606061,0.12358049432197729,0.0,0.03002001334222815,0.0,0.0,0.04357298474945534,0.3076923076923077,0.24137931034482757,0.23076923076923078,0.42857142857142855,0.38888888888888884,0,0,0,0,0,0,0,0.43636363636363634,1615,0.0,0,0.07185097575399173,0.42105263157894735,1,1
70036888,Graduation,Married,0.37188671925514033,0.5,0.5,0.06060606060606061,0.029392117568470277,0.006688963210702341,0.01400933955970647,0.0056179775280898875,0.0,0.004357298474945534,0.15384615384615385,0.1724137931034483,0.15384615384615385,0.2857142857142857,0.2777777777777778,0,0,0,0,0,0,0,0.8181818181818181,1116,0.0,0,0.01862803075103489,0.2894736842105263,1,1
70040548,Graduation,Together,0.38684857105909737,0.5,0.5,0.06060606060606061,0.19238476953907818,0.0,0.17611741160773847,0.29775280898876405,0.018796992481203006,0.44008714596949894,0.6923076923076923,0.3448275862068965,0.6153846153846154,0.3571428571428571,0.38888888888888884,0,0,0,0,0,0,0,0.39999999999999997,1575,0.0,0,0.23950325251330573,0.6052631578947368,1,3
70021436,PhD,Together,0.1864024311392732,0.5,1.0,0.06060606060606061,0.013360053440213761,0.0,0.00200133422281521,0.0,0.0,0.008714596949891068,0.15384615384615385,0.13793103448275862,0.23076923076923078,0.21428571428571427,0.2777777777777778,0,0,0,0,0,1,0,0.5454545454545454,1117,0.0,0,0.005913660555884093,0.26315789473684215,1,3
70011752,Graduation,Married,0.33677098150782364,0.5,0.5,0.06060606060606061,0.16432865731462928,0.0,0.04803202134756504,0.016853932584269662,0.03383458646616541,0.07843137254901962,0.38461538461538464,0.3103448275862069,0.3076923076923077,0.3571428571428571,0.4444444444444444,0,0,0,0,0,0,0,0.7818181818181817,1346,0.0,0,0.1088113542282673,0.4736842105263158,1,1
70038024,Graduation,Together,0.36738005948532265,0.0,0.0,0.06060606060606061,0.2798931195724783,0.026755852842809364,0.10340226817878585,0.05056179775280899,0.018796992481203006,0.06100217864923748,0.07692307692307693,0.3793103448275862,0.3076923076923077,0.5714285714285714,0.38888888888888884,0,1,0,0,0,0,0,0.4909090909090909,1511,0.25,0,0.18391484328799526,0.6052631578947368,1,3
70043348,PhD,Single,0.4242144057933532,0.0,0.5,0.06060606060606061,0.3086172344689379,0.3076923076923077,0.18412274849899932,0.03932584269662921,0.19924812030075187,0.3050108932461874,0.3076923076923077,0.3448275862068965,0.5384615384615385,0.7142857142857142,0.3333333333333333,1,0,0,0,0,0,1,0.5454545454545454,1647,0.25,0,0.3181549379065642,0.7105263157894737,1,2
70030196,PhD,Married,0.3609659899133583,0.0,0.5,0.06060606060606061,0.11289245156980629,0.0,0.01601067378252168,0.0,0.0,0.06318082788671024,0.15384615384615385,0.24137931034482757,0.23076923076923078,0.3571428571428571,0.38888888888888884,0,0,0,0,0,0,1,0.41818181818181815,1574,0.0,0,0.063571850975754,0.39473684210526316,1,1
70016532,Graduation,Married,0.6405987327039958,0.0,0.0,0.06060606060606061,0.7588510354041417,0.10702341137123746,0.7998665777184789,0.747191011235955,0.0,0.23965141612200438,0.07692307692307693,0.3103448275862069,0.6923076923076923,0.7142857142857142,0.16666666666666666,1,0,1,0,0,0,0,0.5636363636363637,1503,0.5,0,0.7696629213483146,0.7368421052631579,1,1
70034484,Graduation,Married,0.35437734385102804,0.5,0.5,0.06060606060606061,0.04542418169672679,0.0,0.01601067378252168,0.0,0.0,0.02396514161220044,0.23076923076923078,0.1724137931034483,0.15384615384615385,0.3571428571428571,0.38888888888888884,0,0,0,0,0,0,0,0.41818181818181815,1350,0.0,0,0.028385570668243647,0.3157894736842105,1,1
70010540,Basic,Together,0.2515323936376568,0.0,0.5,0.06060606060606061,0.004676018704074816,0.06020066889632107,0.00800533689126084,0.03932584269662921,0.022556390977443608,0.028322440087145972,0.07692307692307693,0.13793103448275862,0.15384615384615385,0.2857142857142857,0.2777777777777778,0,0,0,0,0,0,0,0.6181818181818182,1136,0.0,0,0.01833234772324069,0.26315789473684215,0,3
70006084,Graduation,Single,0.20179749127117547,0.5,0.0,0.06060606060606061,0.010020040080160322,0.006688963210702341,0.0133422281521014,0.0056179775280898875,0.0,0.04139433551198257,0.07692307692307693,0.2068965517241379,0.23076923076923078,0.21428571428571427,0.38888888888888884,0,0,0,0,0,0,0,0.2,1287,0.0,0,0.014784151389710233,0.3157894736842105,1,2
70037084,Graduation,Divorced,0.48072546230440966,0.0,0.5,0.06060606060606061,0.1289245156980628,0.05016722408026756,0.04136090727151434,0.011235955056179775,0.03759398496240601,0.02178649237472767,0.07692307692307693,0.24137931034482757,0.23076923076923078,0.5,0.2777777777777778,0,0,0,0,0,0,0,0.45454545454545453,1181,0.0,0,0.08722649319929036,0.4473684210526315,1,0
70009192,Graduation,Divorced,0.245920082762188,0.0,0.5,0.06060606060606061,0.15430861723446895,0.030100334448160536,0.05737158105403602,0.0,0.022556390977443608,0.289760348583878,0.3076923076923077,0.27586206896551724,0.23076923076923078,0.5,0.4444444444444444,0,0,0,0,0,0,1,0.7272727272727273,1723,0.0,0,0.13719692489651095,0.4736842105263158,1,0
70035964,PhD,Married,0.5868744342428552,0.0,0.0,0.06060606060606061,0.46960587842351376,0.18729096989966554,0.8519012675116744,0.7528089887640449,0.4172932330827067,0.3159041394335512,0.15384615384615385,0.2068965517241379,0.9230769230769231,0.42857142857142855,0.05555555555555555,0,0,0,0,0,0,0,0.2363636363636364,1421,0.0,0,0.7480780603193377,0.631578947368421,1,1
70022460,2n Cycle,Single,0.5493792835898098,0.0,0.5,0.06060606060606061,0.2952571810287241,0.5284280936454849,0.28819212808539024,0.4382022471910112,0.18045112781954886,0.35294117647058826,0.23076923076923078,0.3103448275862069,0.6153846153846154,0.9285714285714285,0.16666666666666666,0,0,0,0,0,0,0,0.6545454545454545,1396,0.0,0,0.40242460082791254,0.7894736842105263,1,2
70021480,Graduation,Together,0.22440191387559807,0.5,0.5,0.06060606060606061,0.006012024048096193,0.006688963210702341,0.00333555703802535,0.0,0.015037593984962405,0.02396514161220044,0.07692307692307693,0.10344827586206896,0.15384615384615385,0.2857142857142857,0.3333333333333333,0,0,0,0,0,0,0,0.8181818181818181,1540,0.0,0,0.00827912477823773,0.23684210526315788,1,3
70013100,2n Cycle,Together,0.10673089357299884,0.5,0.0,0.06060606060606061,0.0013360053440213762,0.026755852842809364,0.00400266844563042,0.028089887640449437,0.018796992481203006,0.04139433551198257,0.23076923076923078,0.1724137931034483,0.15384615384615385,0.2857142857142857,0.38888888888888884,0,0,0,0,0,0,0,0.14545454545454545,1170,0.0,0,0.0127143701951508,0.2894736842105263,1,3
70009512,2n Cycle,Single,0.1225720936247252,0.0,0.0,0.06060606060606061,0.008016032064128258,0.0,0.01734489659773182,0.1348314606741573,0.0,0.04575163398692811,0.15384615384615385,0.2068965517241379,0.23076923076923078,0.2857142857142857,0.38888888888888884,0,0,0,0,0,0,0,0.8181818181818181,1380,0.0,0,0.02247191011235955,0.3421052631578947,1,2
70019324,2n Cycle,Married,0.5901719901719901,0.0,0.0,0.07070707070707072,0.3767535070140281,0.6020066889632107,0.524349566377585,0.20224719101123595,0.3533834586466165,0.3050108932461874,0.07692307692307693,0.2068965517241379,0.6153846153846154,0.8571428571428571,0.05555555555555555,0,0,0,0,0,0,0,0.3818181818181818,1200,0.0,0,0.5579538734476641,0.6842105263157895,1,1
70027224,Graduation,Together,0.19954739428423637,0.0,0.5,0.07070707070707072,0.016032064128256515,0.0,0.00600400266844563,0.0,0.0,0.017429193899782137,0.15384615384615385,0.1724137931034483,0.15384615384615385,0.2857142857142857,0.2777777777777778,0,0,0,0,0,0,0,0.39999999999999997,1084,0.0,0,0.010053222945002958,0.2894736842105263,1,3
70025200,Graduation,Single,0.21569895254105778,0.0,0.5,0.07070707070707072,0.026052104208416835,0.006688963210702341,0.00800533689126084,0.011235955056179775,0.007518796992481203,0.07189542483660132,0.07692307692307693,0.1724137931034483,0.23076923076923078,0.21428571428571427,0.4444444444444444,0,0,0,0,0,0,0,0.6363636363636362,1527,0.0,0,0.025133057362507392,0.2894736842105263,1,2
70029880,Graduation,Together,0.4557610241820768,0.0,0.5,0.07070707070707072,0.22578490313961258,0.04013377926421405,0.07805203468979319,0.02247191011235955,0.015037593984962405,0.24400871459694992,0.38461538461538464,0.3103448275862069,0.23076923076923078,0.6428571428571428,0.2777777777777778,0,0,0,0,0,0,0,0.709090909090909,1080,0.0,0,0.17267888823181549,0.5526315789473685,1,3
70037092,2n Cycle,Together,0.5798202508728824,0.5,0.5,0.07070707070707072,0.612558450233801,0.1605351170568562,0.11807871914609738,0.05056179775280899,0.03759398496240601,0.5185185185185186,0.6923076923076923,0.2068965517241379,0.5384615384615385,0.6428571428571428,0.38888888888888884,0,1,0,0,0,0,0,0.7272727272727273,1625,0.25,0,0.4145476049674749,0.5789473684210527,1,3
70022728,Graduation,Single,0.5055153239363765,0.0,0.5,0.07070707070707072,0.580494321977288,0.0,0.13208805870580387,0.05056179775280899,0.03759398496240601,0.0,0.38461538461538464,0.41379310344827586,0.38461538461538464,1.0,0.3333333333333333,0,1,0,0,0,0,0,0.5636363636363637,1560,0.25,0,0.32199881726788887,0.8157894736842105,1,2
70028468,2n Cycle,Married,0.733867839130997,0.5,0.0,0.07070707070707072,0.8951235804943221,0.3511705685618729,0.7758505670446963,0.7134831460674157,0.08646616541353383,0.10021786492374729,0.15384615384615385,0.3448275862068965,0.5384615384615385,0.3571428571428571,0.38888888888888884,1,0,1,0,0,0,1,0.3272727272727273,1731,0.5,0,0.833826138379657,0.5789473684210527,1,1
70031076,2n Cycle,Married,0.42779645674382516,0.5,0.5,0.07070707070707072,0.07281229124916501,0.006688963210702341,0.03402268178785857,0.0056179775280898875,0.0037593984962406013,0.02178649237472767,0.15384615384615385,0.2068965517241379,0.23076923076923078,0.3571428571428571,0.3333333333333333,0,0,0,0,0,0,0,0.7818181818181817,1584,0.0,0,0.04967474866942638,0.368421052631579,1,1
70038884,Graduation,Single,0.497077460235355,0.0,0.5,0.07070707070707072,0.2665330661322646,0.06020066889632107,0.16944629753168777,0.09550561797752809,0.022556390977443608,0.3246187363834423,0.07692307692307693,0.27586206896551724,0.3076923076923077,0.8571428571428571,0.16666666666666666,0,0,0,0,0,0,0,0.6909090909090909,1504,0.0,0,0.2489651094027203,0.631578947368421,1,2
70025100,Graduation,Married,0.6330272856588646,0.0,0.0,0.07070707070707072,0.27655310621242485,0.0802675585284281,0.895930620413609,0.6685393258426966,0.7481203007518796,0.4226579520697168,0.07692307692307693,0.3448275862068965,0.3076923076923077,0.5,0.16666666666666666,0,0,1,0,0,0,1,0.4727272727272727,1536,0.25,0,0.7347723240685985,0.5526315789473685,1,1
70036760,Graduation,Married,0.5230440967283072,0.0,0.5,0.07070707070707072,0.048096192384769546,0.12709030100334448,0.10140093395597063,0.06179775280898876,0.16541353383458646,0.052287581699346414,0.07692307692307693,0.1724137931034483,0.23076923076923078,0.6428571428571428,0.05555555555555555,0,0,0,0,0,0,0,0.30909090909090914,1153,0.0,0,0.11176818450620936,0.4473684210526315,1,1
70039732,Graduation,Married,0.5279516358463726,0.0,0.0,0.07070707070707072,0.41082164328657317,0.3076923076923077,0.19412941961307537,0.3595505617977528,0.3082706766917293,0.09368191721132899,0.07692307692307693,0.3448275862068965,0.8461538461538463,0.7142857142857142,0.2777777777777778,1,0,0,0,0,0,0,0.5818181818181818,1399,0.25,0,0.3731519810762863,0.8157894736842105,1,1
